ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0042073,intraciliary transport,22/8652,42/18112,0.32797842327800986,0.45498912548895165,0.2830701942970145,500086/308023/84411/25609/303968/171566/300866/373066/503018/314523/363286/81740/362987/499814/296618/362265/312651/305349/300675/25677/295654/301065,22
GO:0042398,cellular modified amino acid biosynthetic process,22/8652,42/18112,0.32797842327800986,0.45498912548895165,0.2830701942970145,29702/361472/25458/24312/94172/24158/156275/310392/24439/24264/291450/687266/288259/81660/288583/29593/300901/314553/25550/688698/25283/25257,22
GO:0046320,regulation of fatty acid oxidation,22/8652,42/18112,0.32797842327800986,0.45498912548895165,0.2830701942970145,25682/83516/59295/24185/56718/25248/85489/58853/362860/25664/298504/365571/298575/25467/84497/25757/304539/316976/252900/140586/94340/25363,22
GO:0000491,small nucleolar ribonucleoprotein complex assembly,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,497975/364430/297483/292907/65137/299700/315645,7
GO:0001840,neural plate development,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,29424/83721/289229/84353/25495/293148/29349,7
GO:0002138,retinoic acid biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,353252/266603/24188/89820/116676/685750/25056,7
GO:0003418,growth plate cartilage chondrocyte differentiation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,685072/298101/81647/114593/140586/295106/297894,7
GO:0006517,protein deglycosylation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,25478/297504/289085/303702/499751/154968/361014,7
GO:0006534,cysteine metabolic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,192172/81718/310392/24962/24250/25283/25274,7
GO:0006607,NLS-bearing protein import into nucleus,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,362607/361959/361055/85245/100359600/306182/690504,7
GO:0007168,receptor guanylyl cyclase signaling pathway,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24602/58979/114593/500986/24603/113911/116556,7
GO:0009143,nucleoside triphosphate catabolic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,311580/363129/294422/311422/24165/290365/316077,7
GO:0010749,regulation of nitric oxide mediated signal transduction,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,171115/81743/445442/24329/497757/24506/24250,7
GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,312981/29209/689560/58950/362521/306327/64672,7
GO:0015780,nucleotide-sugar transmembrane transport,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,257647/313139/498081/308717/311637/290959/100158233,7
GO:0015937,coenzyme A biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,360511/298490/363069/360639/296167/26759/25014,7
GO:0016102,diterpenoid biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,353252/266603/24188/89820/116676/685750/25056,7
GO:0021684,cerebellar granular layer formation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,81524/114850/60391/498922/24215/305066/360243,7
GO:0021707,cerebellar granule cell differentiation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,81524/114850/60391/498922/24215/305066/360243,7
GO:0021892,cerebral cortex GABAergic interneuron differentiation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,317268/64186/311901/24316/305719/296500/363875,7
GO:0033689,negative regulation of osteoblast proliferation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,81722/304913/84402/25690/498194/24224/81733,7
GO:0042118,endothelial cell activation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,300455/444983/297480/297099/364382/50554/245920,7
GO:0042136,neurotransmitter biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24380/85426/25699/309207/24379/25085/294119,7
GO:0042762,regulation of sulfur metabolic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24790/81530/29219/29702/25398/310392/24267,7
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,116777/25285/24482/24484/366360/24881/84022,7
GO:0045628,regulation of T-helper 2 cell differentiation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,303836/500616/364069/24705/24498/25084/25380,7
GO:0046761,viral budding from plasma membrane,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,364419/282834/297995/287873/365024/363720/246772,7
GO:0046884,follicle-stimulating hormone secretion,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,25196/25608/24373/353305/50554/29263/116700,7
GO:0048241,epinephrine transport,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,29504/81648/24904/24693/362934/81657/58959,7
GO:0051971,positive regulation of transmission of nerve impulse,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,29335/25103/252857/64513/170921/24498/25723,7
GO:0060013,righting reflex,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,25456/307350/266603/690865/114102/78957/25550,7
GO:0060405,regulation of penile erection,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,50672/63889/25248/29597/25342/29499/24165,7
GO:0061370,testosterone biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,117182/25322/84426/25147/29680/64677/307616,7
GO:0070202,regulation of establishment of protein localization to chromosome,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,297758/294864/170944/297406/295230/299809/288305,7
GO:0070444,oligodendrocyte progenitor proliferation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24166/25495/26955/29216/83501/29499/497913,7
GO:0070445,regulation of oligodendrocyte progenitor proliferation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24166/25495/26955/29216/83501/29499/497913,7
GO:0070586,cell-cell adhesion involved in gastrulation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,116477/369016/114509/25325/293614/29568/60582,7
GO:0070593,dendrite self-avoidance,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,304913/315615/497815/116658/171119/25246/114511,7
GO:0070863,positive regulation of protein exit from endoplasmic reticulum,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,287276/297504/308717/300857/296279/89868/25621,7
GO:0071377,cellular response to glucagon stimulus,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,25051/24617/25698/497840/24953/29221/362282,7
GO:0072124,regulation of glomerular mesangial cell proliferation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,85272/117092/117279/24499/25296/24628/24883,7
GO:0072697,protein localization to cell cortex,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,84686/309557/680531/25686/308790/308870/287042,7
GO:0098532,histone H3-K27 trimethylation,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,683923/688041/303547/313922/312299/691589/690504,7
GO:0098787,mRNA cleavage involved in mRNA processing,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,304277/309338/365407/683927/299256/298075/689116,7
GO:1902617,response to fluoride,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,24654/309757/24224/312647/306805/246097/192647,7
GO:1902667,regulation of axon guidance,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,360272/296467/680427/305719/290447/171355/25592,7
GO:1905288,vascular associated smooth muscle cell apoptotic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,311622/24383/24482/291105/25664/64031/64476,7
GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,311622/24383/24482/291105/25664/64031/64476,7
GO:1990637,response to prolactin,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,83805/314322/24516/24577/24888/24498/25435,7
GO:2000303,regulation of ceramide biosynthetic process,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,83476/308589/94338/360618/293615/288783/170538,7
GO:2000508,regulation of dendritic cell chemotaxis,7/8652,12/18112,0.32831220203224754,0.45498912548895165,0.2830701942970145,29681/58935/64202/287673/298006/364031/289237,7
GO:0001835,blastocyst hatching,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,291813/363519/304648/298317/291787/365755/100359714/290925/64169/360819/317346/25511/364154/500711/298606/361825/360500/309014/313765/291325,20
GO:0035188,hatching,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,291813/363519/304648/298317/291787/365755/100359714/290925/64169/360819/317346/25511/364154/500711/298606/361825/360500/309014/313765/291325,20
GO:0045047,protein targeting to ER,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,25051/288919/312903/690345/293142/300965/288233/360772/297504/309858/81784/25617/361273/294708/293864/296076/64667/298068/363707/363253,20
GO:0048679,regulation of axon regeneration,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,114107/310753/303311/293860/25529/50557/81735/450224/316539/308739/170845/58950/361244/360406/113912/83765/170851/25353/309008/361092,20
GO:0050869,negative regulation of B cell activation,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,364403/365948/304988/84402/303836/317382/116557/25587/683206/361697/54259/25325/64513/63835/89783/316256/246097/291609/300711/170637,20
GO:0060441,epithelial tube branching involved in lung morphogenesis,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,25267/289229/116466/84353/24525/25296/500863/300128/114487/499593/25099/314785/306141/353252/25022/29499/500409/24835/687536/140586,20
GO:0071684,organism emergence from protective structure,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,291813/363519/304648/298317/291787/365755/100359714/290925/64169/360819/317346/25511/364154/500711/298606/361825/360500/309014/313765/291325,20
GO:1905168,positive regulation of double-strand break repair via homologous recombination,20/8652,38/18112,0.33022789546691533,0.45498912548895165,0.2830701942970145,289820/366980/81822/317413/310658/291787/362132/312154/100362678/292907/300891/317371/65137/363164/25591/362594/299810/304569/192218/288471,20
GO:0009156,ribonucleoside monophosphate biosynthetic process,19/8652,36/18112,0.33127952306969527,0.45498912548895165,0.2830701942970145,292072/29562/297998/362329/140946/25368/289276/24465/288051/117544/25095/288259/24165/65156/298954/24240/362638/499328/499956,19
GO:0042908,xenobiotic transport,19/8652,36/18112,0.33127952306969527,0.45498912548895165,0.2830701942970145,24392/84014/25549/65129/29504/29723/291555/360539/24904/300857/116721/64037/24646/170924/140668/302973/316231/25693/60577,19
GO:0061842,microtubule organizing center localization,19/8652,36/18112,0.33127952306969527,0.45498912548895165,0.2830701942970145,366669/301455/297176/83572/691426/361324/83836/360854/360773/366872/289392/25252/170845/306809/81655/315135/81918/287042/690728,19
GO:0071108,protein K48-linked deubiquitination,19/8652,36/18112,0.33127952306969527,0.45498912548895165,0.2830701942970145,363089/302566/310677/304150/307774/60331/683206/312937/286761/310960/500572/314405/293705/311856/100361658/310306/310665/291320/296121,19
GO:0071985,multivesicular body sorting pathway,19/8652,36/18112,0.33127952306969527,0.45498912548895165,0.2830701942970145,315047/681059/360698/84590/364419/282834/679886/297995/290635/287873/140594/287531/365024/292640/363720/287645/300052/116643/363487,19
GO:0002664,regulation of T cell tolerance induction,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,56822/171136/315609/317382/311567/50662/59265/292594,8
GO:0002829,negative regulation of type 2 immune response,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,303836/500616/303496/364069/29215/29221/291609/25380,8
GO:0003376,sphingosine-1-phosphate receptor signaling pathway,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,24185/308589/100270678/29733/298947/306792/83683/363875,8
GO:0006177,GMP biosynthetic process,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,292072/362329/140946/25368/24465/117544/288259/24165,8
GO:0006878,cellular copper ion homeostasis,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,171135/317381/64312/298091/113910/140669/54226/314457,8
GO:0009437,carnitine metabolic process,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,25756/83842/311849/24158/64037/29441/25757/29726,8
GO:0018158,protein oxidation,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,24914/362409/682967/24404/689914/64371/315714/312478,8
GO:0021936,regulation of cerebellar granule cell precursor proliferation,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,24482/94188/25553/29499/304729/25313/25273/252939,8
GO:0030206,chondroitin sulfate biosynthetic process,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,314694/316533/302302/64134/292999/297554/306375/296733,8
GO:0032099,negative regulation of appetite,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,59295/300754/25608/25298/24952/84022/113948/289380,8
GO:0032525,somite rostral/caudal axis specification,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,499745/308766/65165/25099/50554/293046/500311/363111,8
GO:0035435,phosphate ion transmembrane transport,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,81826/29502/114506/29573/25548/245959/294321/361074,8
GO:0035721,intraciliary retrograde transport,8/8652,14/18112,0.3314993322170859,0.45498912548895165,0.2830701942970145,84411/503018/314523/296618/312651/305349/295654/301065,8
